id_cliente,nome,sobrenome,tipo,email,telefone,cpf_cnpj,data_nascimento,data_cadastro,cidade,estado
1111,Maria Julia,Nogueira,PF,mariajulia_nogueira@gmail.com,(47) 99713-8938,291.607.354-06,1991-08-27,2024-09-23,Marques,PB
1318,Sales & Saraiva S/A,,PJ,salessarai_@comercio.net.br,21912254083,54_179_063_0001_86,1963-01-29,2024-09-23,Moreira da Praia,PI
1392,Larissa,Cunha,PF,larissa22@hotmail.com,+5531971684037,578.391.024-41,1965-12-31,2024-09-23,da Rosa,AC
2306,Evelyn,das Neves,PF,evelyn17@gmail.com,,482.153.760-53,1962-05-09,2024-09-23,Pinto,SP
2913,Sistemas Castro EPP,,PJ,sistemasca.@comercio.net.br,(41) 99335-2277,76_932_581_0001_61,1993-04-11,2024-09-23,Oliveira,RJ
3419,Sara,Gonçalves,PF,sara22@outlook.com,(71) 93260-1869,53294876092,1977-03-13,2024-09-23,Pereira de Melo,PE
3442,Anthony Gabriel,Brito,PF,abrito@gmail.com,61927335564,106.823.975-12,1963-08-30,2024-09-23,Albuquerque,DF
1416,Ana Luiza,Novaes,PF,analuiza_novaes@bol.com.br,61913778129,293_164_705_52,1989-06-03,2024-09-24,Barbosa,RR
1628,Luiz Henrique,Peixoto,PF,luizhenrique_peixoto@ig.com.br,+5521926637362,46905273856,1970-02-11,2024-09-24,da Rocha,PB
1832,João Vitor,Sampaio,PF,jsampaio@terra.com.br,+5551923427100,09746231804,,2024-09-24,Ferreira,RO
2489,Júlia,Fernandes,PF,jfernandes@ig.com.br,+5561957768111,308_617_542_71,2003-06-24,2024-09-24,Albuquerque Paulista,MS
3143,Heloisa,Carvalho,PF,heloisa49@hotmail.com,+5551959963948,036.745.829-29,1957-08-10,2024-09-24,Silveira de Minas,ES
604,Renan,Cavalcanti,PF,rcavalcanti@gmail.com,(47) 98718-5660,016_789_354_84,1959-01-22,2024-09-25,Mendes,MA
910,Monteiro & Associados Ltda.,,PJ,monteiroas.@comercio.net.br,+5541957761311,24156870000112,,2024-09-25,Carvalho,PR
1307,Alexandre,Sá,PF,alexandres@outlook.com,(61) 99481-8255,043_687_129_78,,2024-09-25,Ribeiro de Rocha,MS
1821,Soluções Duarte EI,,PJ,soluesduar_@comercio.net.br,,68.425.971/0001-17,,2024-09-26,Moura,SC
2156,Mathias,,PF,m@hotmail.com,+5547989297407,903_217_854_79,2005-12-03,2024-09-26,Barros de Nunes,MA
2683,Yuri,Martins,PF,yuri_martins@gmail.com,+5561931165634,41705968201,1974-12-06,2024-09-26,Castro,AP
2982,Correia Comércio e Sistemas EI,,PJ,correiacom39@comercio.net.br,+5571993584565,27.945.631/0001-30,1957-11-30,2024-09-26,Gonçalves,MS
3108,Hadassa,Oliveira,PF,hadassa_oliveira@gmail.com,+5521989764818,415.203.687-71,1990-09-25,2024-09-26,Santos de Vargas,RJ
3470,João Vitor,Monteiro,PF,jmonteiro@outlook.com,31912136196,28654971002,1993-11-10,2024-09-26,Ferreira Alegre,RN
1123,Fernanda,Fernandes,PF,fernanda.fernandes@outlook.com,21918787965,795_041_236_43,1963-09-16,2024-09-27,Rodrigues,AP
2025,Natália,Gomes,PF,natlia_gomes@outlook.com,+5541959501875,741.956.083-84,1957-07-15,2024-09-27,Casa Grande das Pedras,PE
2544,Aurora,Araújo,PF,aurora_arajo@gmail.con,71911085148,95013247616,2001-09-14,2024-09-27,da Conceição,AP
792,Lucas Gabriel,Moura,PF,lucasgabriel.moura@outlook.com,(61) 99435-4163,92047651867,1997-09-09,2024-09-28,Carvalho,DF
954,Emanuel,Siqueira,PF,emanuel.siqueira@hotmail.con,31968073654,03751264817,1999-08-22,2024-09-28,Lima,RO
2066,Daniel,Câmara,PF,danielcmara@yahoo.com.br,(41) 98783-3475,83165204780,1970-12-04,2024-09-28,Siqueira,AL
2289,Maria Eduarda,Martins,PF,mariaeduarda7@bol.com.br,,63295401799,,2024-09-28,Monteiro,SP
3306,Danilo,Gomes,PF,danilo_gomes@uol.com.br,+5513917554747,05364789101,1956-09-08,2024-09-28,Lima,SP
266,Maria Fernanda,Cassiano,PF,mcassiano@yahoo.com.br,+5531998862024,21396074570,1962-04-10,2024-09-29,Sales,BA
487,Souza & Miranda ME,,PJ,souzamiran71@empresa.com.br,+5511959332917,21.085.643/0001-55,2003-10-24,2024-09-29,Aragão,MG
1943,Maria Alice,Lima,PF,mariaalice22@bol.com.br,+5531927625338,57243680135,2000-07-06,2024-09-29,Montenegro das Flores,MS
2159,João Lucas,da Rosa,PF,joolucas_darosa@bol.com.br,+5541981612544,65293407856,,2024-09-29,Oliveira,AP
586,Gabriela,Câmara,PF,mariah47@hotmail.com,,63709548292,1975-08-22,2024-09-30,Lima de Ribeiro,GO
1694,Melo Distribuidora e Distribuidora EIRELI,,PJ,melodistri79@empresa.com.br,(31) 92847-8970,87462135000157,,2024-09-30,Câmara,TO
2017,Heitor,Ramos,PF,heitor_ramos@uol.com.br,(51) 97567-8380,62580139451,1982-11-21,2024-09-30,Alves,RN
2353,Ferreira & Associados EI,,PJ,ferreiraas.@empresa.com.br,(13) 94812-3718,42_019_635_0001_80,1990-08-16,2024-09-30,Câmara,ES
2820,Araújo & Associados S.A.,,PJ,a@empresa.com.br,(71) 99820-9214,71.298.035/0001-05,1959-03-16,2024-09-30,Sousa do Amparo,DF
3432,Brayan,Porto,PF,brayan.porto@outlook.com,21987163221,186.732.405-90,1982-02-22,2024-09-30,Cunha,RR
1012,Maria Laura,Castro,PF,marialaura.castro@terra.com.br,(61) 92543-2086,795_843_620_38,1970-07-21,2024-10-01,Cassiano,PA
1411,Luiz Henrique,Porto,PF,luizhenriqueporto@hotmail.com,41967092984,723.809.516-59,1983-11-01,2024-10-01,Mendes,SE
1834,Heloísa,Abreu,PF,helosa64@gmail.con,41933534693,780_921_645_76,2000-03-26,2024-10-01,Costela,AP
2074,Pinheiro & Gonçalves EI,,PJ,p@empresa.com.br,+5551975047490,72810356000100,1973-09-07,2024-10-01,Pacheco de Minas,RJ
179,Maria Helena,Silva,PF,msilva@uol.com.br,(41) 95295-4129,674.835.209-65,1985-11-03,2024-10-02,Fonseca,PB
497,João Miguel,Caldeira,PF,ryansouza@terra.com.br,11966778504,582.730.619-30,1958-05-04,2024-10-02,Cassiano da Prata,MG
889,Pietra,da Rocha,PF,pdarocha@ig.com.br,(31) 91963-2154,25130749634,,2024-10-02,Rezende,TO
1714,Levi,Vargas,PF,levivargas@uol.com.br,+5551917917484,61980352470,1987-11-26,2024-10-02,Nogueira do Amparo,CE
1904,Vitor Hugo,Albuquerque,PF,valbuquerque@bol.com.br,71962773083,01326859730,,2024-10-02,da Luz,RN
2467,Fonseca & Pinheiro S.A.,,PJ,fonsecapin51@empresa.com.br,(13) 98814-1874,32_710_456_0001_31,1994-12-02,2024-10-02,Farias,MT
2788,Cauê,Santos,PF,causantos@ig.com.br,+5551965312065,803.571.924-60,1989-10-27,2024-10-02,Borges,PI
2882,Sara,Rios,PF,sara_rios@hotmail.com,11983413724,658.231.470-07,1977-03-05,2024-10-02,Silveira,PR
3227,Luan,Lopes,PF,luan.lopes@gmail.com,47957032513,69457032829,1970-06-15,2024-10-02,Cavalcanti,SC
275,Bento,da Cruz,PF,bento.dacruz@terra.com.br,,91803576448,1986-05-27,2024-10-03,Caldeira de Moraes,MT
385,Moraes & Moraes ME,,PJ,moraesmora_@empresa.com.br,(11) 98421-2420,60_835_941_0001_77,2008-02-11,2024-10-03,Nascimento das Flores,MA
794,Luan,Barbosa,PF,luan.barbosa@gmail.com,+5521916741999,892_160_437_50,1966-09-17,2024-10-03,Guerra,AL
1210,Maria Laura,da Paz,PF,larissa50@outlook.com,+5547978186088,36482590160,1964-08-10,2024-10-03,Caldeira Verde,PI
2630,Maria Helena,Cardoso,PF,mariahelenacardoso@hotmail.com,47970053867,368.701.254-90,1984-07-04,2024-10-03,Sousa,RN
3035,Ester,Pires,PF,ester_pires@outlook.com,(41) 95451-3788,348.219.057-79,1956-09-19,2024-10-03,Abreu da Serra,RN
3212,Maria Luísa,Costela,PF,marialusa_costela@gmail.com,(71) 98929-7743,25493768038,2006-07-19,2024-10-03,Freitas,CE
546,Brenda,Caldeira,PF,brendacaldeira@ig.com.br,13945127043,68793012586,1975-02-15,2024-10-04,Fonseca de Pacheco,MA
939,Manuella,Casa Grande,PF,manuella.casagrande@hotmail.com,13973212878,318.269.057-40,1969-03-20,2024-10-04,Nunes,SC
966,Natália,Souza,PF,natliasouza@ig.com.br,31957361055,625_913_408_89,1990-05-09,2024-10-04,Pastor do Galho,AP
1543,Henrique,Pereira,PF,henrique_pereira@bol.com.br,+5547990939996,36871245928,1994-07-28,2024-10-04,Gonçalves,RJ
1846,Liz,Moreira,PF,lizmoreira@gmail.com,,047.398.612-40,1986-04-21,2024-10-04,Almeida da Prata,CE
2662,Emilly,Cavalcanti,PF,emillycavalcanti@bol.com.br,31921089855,54298761355,,2024-10-04,Sales Verde,RS
58,Maria Cecília,Nogueira,PF,mariaceclia_nogueira@yahoo.com.br,(61) 95538-5768,659_412_837_09,1961-08-13,2024-10-05,Alves do Campo,RS
599,Maria Laura,Lopes,PF,marialaura.lopes@hotmail.com,51970927187,426.071.839-87,1974-04-15,2024-10-05,Farias de Albuquerque,SC
1047,Theodoro,Cardoso,PF,theodoro.cardoso@hotmail.com,+5513959739125,14570836208,1988-01-03,2024-10-05,Brito Verde,RJ
2612,Samuel,Viana,PF,samuel.viana@ig.com.br,41979156107,192_873_540_14,1997-02-04,2024-10-05,Costa,AP
366,Importadora Gonçalves Ltda.,,PJ,importador.@comercio.net.br,51956948599,25037468000181,1974-04-19,2024-10-06,da Conceição de Duarte,CE
1560,Vitor,Rocha,PF,vitor.rocha@terra.com.br,,715_634_209_61,,2024-10-06,Nunes,RN
1980,Ana Lívia,Oliveira,PF,analvia99@bol.com.br,11913633924,46958207300,,2024-10-06,Cunha,SE
2046,Théo,Sales,PF,tho_sales@uol.com.br,21981847705,587.641.903-66,1962-10-07,2024-10-06,Cardoso,CE
1923,Maya,da Mota,PF,maya78@ig.com.br,41952838415,519.264.087-30,1984-01-31,2024-10-07,Macedo,ES
3332,Isaque,Santos,PF,isaquesantos@outlook.com,41943215945,017.643.928-50,2003-08-31,2024-10-07,Machado da Praia,RJ
3453,Ana Liz,Cirino,PF,analiz45@terra.com.br,61995502684,815.302.947-97,1994-08-27,2024-10-07,Farias da Serra,TO
1968,Dias & Fernandes S/S,,PJ,diasfernan64@comercio.net.br,21976454157,12_436_875_0001_10,1973-08-22,2024-10-08,Martins,RO
2150,Fernanda,Moreira,PF,fernanda7@hotmail.com,+5547981071729,098.713.245-88,1979-02-24,2024-10-08,Cirino Grande,PR
2598,Sophia,Viana,PF,sviana@hotmail.com,+5561995222239,94253187609,1970-10-25,2024-10-08,das Neves da Praia,MA
17,Cunha & Ribeiro EPP,,PJ,c@empresa.com.br,(13) 94275-9624,84562731000110,1985-08-28,2024-10-09,Freitas do Sul,CE
684,Samuel,Vieira,PF,samuel39@gmail.com,51949415224,43218907560,1976-03-30,2024-10-09,Duarte da Prata,RO
1751,Arthur Gabriel,das Neves,PF,arthurgabriel.dasneves@hotmail.com,+5551941709168,26758913040,,2024-10-09,Oliveira,DF
433,Benjamim,da Paz,PF,benjamim33@bol.com.br,(71) 92640-9070,361.029.854-51,1982-09-09,2024-10-10,Silva,SC
1108,Santos Distribuidora e Importadora Ltda.,,PJ,santosdist@empresa.com.br,+5541921132661,62053471000115,1981-11-24,2024-10-10,da Costa de da Cruz,MT
1530,Vicente,Cardoso,PF,vicente.cardoso@hotmail.com,(31) 99356-7872,854_912_376_55,,2024-10-10,Peixoto de Cardoso,PA
1839,Benjamim,Dias,PF,emilly.martins@gmail.com,+5541997286493,821_403_679_87,1991-09-09,2024-10-10,Borges,ES
1942,Luiz Felipe,Siqueira,PF,luizfelipe.siqueira@bol.com.br,11985803830,572_643_189_82,,2024-10-10,Campos,PE
2095,Theodoro,Rodrigues,PF,trodrigues@bol.com.br,(61) 99095-2323,601.429.873-87,,2024-10-10,da Mata de Goiás,TO
2322,Allana,da Conceição,PF,adaconceio@ig.com.br,+5547966096343,09473568193,1981-09-09,2024-10-10,Ferreira Grande,SP
2533,Eloá,Fonseca,PF,elo_fonseca@uol.com.br,13929517630,534.012.697-80,1961-05-08,2024-10-10,Campos,RR
139,Ana Julia,Rios,PF,anajulia_rios@outlook.com,+5551963129910,35891062712,1969-02-14,2024-10-11,Nogueira,SP
1166,Ian,Andrade,PF,ian.andrade@bol.com.br,+5513964099729,05972816377,1978-08-16,2024-10-11,Câmara do Campo,CE
2080,Dom,Nascimento,PF,dom_nascimento@bol.com.br,13997556111,169_482_350_42,1977-04-10,2024-10-11,Pacheco de Silva,RS
2342,Leonardo,Sales,PF,lsales@hotmail.com,13953637793,214.735.096-61,1966-11-19,2024-10-11,Viana,PE
629,Luara,Borges,PF,lborges@ig.com.br,13974885216,74329518023,1972-04-21,2024-10-12,Costa,PR
686,Clara,Andrade,PF,clara90@outlook.com,47983734643,127.508.964-01,1983-01-10,2024-10-12,da Mata Grande,MT
1631,Alice,da Cruz,PF,alicedacruz@terra.com.br,51945503826,175.260.948-49,1981-05-16,2024-10-12,Cassiano do Campo,RR
2028,Lorena,Camargo,PF,lcamargo@terra.com.br,+5547963886606,647_839_120_50,1959-12-23,2024-10-12,Costa dos Dourados,RN
2421,Natália,Souza,PF,natlia.souza@gmail.com,61961313244,274_853_619_37,1995-09-04,2024-10-12,Freitas,AC
2657,Benício,Gonçalves,PF,bencio35@uol.com.br,(41) 99942-9213,26034519799,2001-06-05,2024-10-12,das Neves da Mata,AM
3327,Ribeiro & Associados EPP,,PJ,ribeiroass61@comercio.net.br,(51) 94920-9905,95_701_483_0001_68,1984-12-21,2024-10-12,Novais,PI
781,Maria Laura,Siqueira,PF,msiqueira@hotmail.com,(13) 91529-4985,06591782303,1996-06-01,2024-10-13,Castro dos Dourados,RN
2589,Fernandes & Ferreira EIRELI,,PJ,fernandesf.@comercio.net.br,51960534797,31_246_780_0001_88,1982-12-23,2024-10-13,Pinto,SE
2866,Eduardo,Leão,PF,eduardoleo@bol.com.br,(71) 91573-9622,759.832.601-03,1968-07-07,2024-10-13,Alves da Serra,CE
1211,Sara,Pires,PF,sara61@outlook.com,+5561940461911,67504198366,1983-07-24,2024-10-14,Fernandes,MA
1584,Maria Cecília,Pastor,PF,mpastor@hotmail.con,+5531986426379,542.039.786-29,1987-02-10,2024-10-14,Costela,TO
1804,Zoe,Aragão,PF,zoe33@yahoo.com.br,+5513998759321,036.871.452-71,1990-07-23,2024-10-14,Rodrigues,AP
2281,Camargo Atacado e Tecnologia S/S,,PJ,camargoata@empresa.com.br,(51) 92940-6337,63.245.178/0001-12,,2024-10-14,Santos do Amparo,PB
2748,Lívia,Ribeiro,PF,lviaribeiro@terra.com.br,13978287216,809_376_421_69,1968-04-06,2024-10-14,da Paz Verde,RS
3365,Thales,Correia,PF,thales26@ig.com.br,(31) 95495-2044,269.587.041-85,1960-02-19,2024-10-14,Borges,RR
511,Raquel,Fonseca,PF,raquel_fonseca@bol.com.br,+5521964383179,80463521951,1969-12-22,2024-10-15,Cardoso,PI
718,Ramos Distribuidora e Informática ME,,PJ,ramosdistr59@empresa.com.br,+5571952164978,82.495.370/0001-01,1999-11-10,2024-10-15,Santos,BA
893,Cauê,Andrade,PF,cau_andrade@ig.com.br,+5571931298181,374_259_160_61,,2024-10-15,Vasconcelos Verde,RN
1101,Théo,Gonçalves,PF,tho_gonalves@yahoo.com.br,+5551968488865,235.801.976-30,2006-08-20,2024-10-15,da Cunha de Rodrigues,PR
1154,Sabrina,Mendonça,PF,sabrina.mendona@bol.com.br,(13) 93588-7198,83716490539,1959-12-01,2024-10-15,Araújo Alegre,CE
1613,Enzo,Moreira,PF,enzomoreira@bol.com.br,,692.875.043-00,1966-06-28,2024-10-15,Sales,PA
2154,Ana Júlia,,PF,a@bol.com.br,+5541981309545,549_103_876_84,1991-07-26,2024-10-15,Campos do Sul,PI
2567,Apollo,Novais,PF,apollo_novais@terra.com.br,+5521934948905,716_308_254_17,1972-04-04,2024-10-15,Garcia,PR
155,Mariana,da Mata,PF,marianadamata@terra.com.br,21959107703,89170465258,1988-07-04,2024-10-16,Ramos,RO
185,Diogo,Correia,PF,dcorreia@uol.com.br,+5561982127117,841_650_239_06,1992-02-08,2024-10-16,Pastor,PR
2076,Catarina,Carvalho,PF,catarina25@outlook.com,11978916646,376_210_495_61,2000-07-18,2024-10-16,Porto,CE
2808,Gonçalves & Sales EI,,PJ,g@empresa.com.br,,70.431.598/0001-59,,2024-10-16,Ribeiro das Pedras,SP
3140,Clarice,Ferreira,PF,clarice_ferreira@ig.com.br,(21) 95260-1533,40853791600,1986-03-28,2024-10-16,Siqueira do Norte,GO
3364,João Guilherme,da Rosa,PF,jdarosa@hotmail.com,61931414908,348_269_051_06,1995-04-08,2024-10-16,Teixeira de Goiás,PB
3369,Evelyn,Albuquerque,PF,ealbuquerque@hotmail.con,71955637171,65748209101,1964-05-21,2024-10-16,da Costa da Serra,AC
3489,Samuel,Andrade,PF,samuel.andrade@bol.com.br,+5531979811320,340_851_679_01,1979-05-17,2024-10-16,Viana,SP
999,Emanuelly,Santos,PF,esantos@gmail.com,(13) 95324-6495,51306978475,1998-11-25,2024-10-17,Vieira,MG
1900,Giovanna,Lopes,PF,giovanna16@yahoo.com.br,(61) 92271-5237,641_023_897_50,1968-03-04,2024-10-17,Pastor,PB
2020,Clara,Macedo,PF,claramacedo@hotmail.com,41982252693,489.016.253-42,1965-01-01,2024-10-17,Mendes da Prata,RN
3002,Fernando,Sá,PF,fernandos@hotmail.com,+5541976728987,304.769.521-07,1960-12-05,2024-10-17,Carvalho da Serra,SP
1726,Enrico,Rezende,PF,erezende@uol.com.br,+5541992972043,586.379.024-56,1962-06-28,2024-10-18,Vasconcelos,TO
2001,Pedro,Leão,PF,pedro_leo@bol.com.br,(13) 94019-6164,892.645.071-67,2002-01-20,2024-10-18,Nunes do Galho,PA
2197,Ferreira & Fernandes ME,,PJ,ferreirafe_@comercio.net.br,41918587596,85962307000126,1981-06-22,2024-10-18,Sousa,RO
2658,Farias Informática e Serviços S.A.,,PJ,f@empresa.com.br,51980941881,87016354000102,1974-02-08,2024-10-18,Fogaça,AL
2705,Brenda,Sousa,PF,bsousa@ig.com.br,(21) 93480-3236,27586401985,1969-02-21,2024-10-18,Costa da Mata,AM
2955,Isaque,Nunes,PF,inunes@uol.com.br,+5511931391832,243.175.908-32,,2024-10-18,Santos,SC
2987,João Lucas,Ramos,PF,joolucasramos@gmail.com,47990886473,578_210_364_71,1973-02-06,2024-10-18,Ferreira do Norte,RS
2995,Diego,Oliveira,PF,doliveira@yahoo.com.br,(71) 96649-5419,614_582_730_08,1989-10-20,2024-10-18,Jesus dos Dourados,MA
798,Eduarda,Garcia,PF,eduarda.garcia@outlook.com,(21) 92499-4479,24316780913,1996-11-21,2024-10-19,Rios,PI
1140,Mariana,Oliveira,PF,mariana.oliveira@uol.com.br,+5521989223391,623.174.590-25,,2024-10-19,da Luz do Oeste,PR
1940,Borges & Santos S.A.,,PJ,borgessant_@comercio.net.br,(11) 91428-3939,30768512000163,1984-09-04,2024-10-19,Casa Grande,SP
2214,Joana,Nogueira,PF,jnogueira@uol.com.br,61952502259,823.519.607-77,,2024-10-19,Sousa,PE
2365,Elisa,Araújo,PF,elisa.arajo@gmail.com,(71) 96473-4506,469.217.380-78,1979-11-24,2024-10-19,Porto,RN
2606,Eduardo,Azevedo,PF,eduardoazevedo@ig.com.br,+5521926349703,953.016.742-34,1958-02-04,2024-10-19,Caldeira,PI
3067,Catarina,Gomes,PF,catarina95@terra.com.br,61996597630,74851206976,,2024-10-19,da Cunha,PB
1045,Garcia & Teixeira EPP,,PJ,g@comercio.net.br,21978169370,09658712000177,1969-01-28,2024-10-20,Porto das Pedras,RO
1064,Olívia,Monteiro,PF,olviamonteiro@uol.com.br,(21) 94393-1242,645.382.910-05,1980-03-16,2024-10-20,Farias,PE
1100,Lucca,Araújo,PF,larajo@uol.com.br,+5547998328123,214_570_369_16,,2024-10-20,Pires,PR
1197,Alícia,Sales,PF,alcia.sales@bol.com.br,51929863751,93826571002,,2024-10-20,da Mata de Barros,SE
1348,Renan,Fernandes,PF,renanfernandes@hotmail.com,,91425087388,1960-04-23,2024-10-20,Oliveira da Mata,AL
1767,Liam,Freitas,PF,lfreitas@hotmail.con,(13) 92568-3957,253_674_018_80,1971-02-04,2024-10-20,Rocha,RS
1850,Larissa,Pimenta,PF,larissa1@yahoo.com.br,(31) 91273-7041,429.601.873-69,1975-10-29,2024-10-20,Pimenta dos Dourados,RR
2108,Liz,Andrade,PF,liz41@terra.com.br,(13) 94954-4316,08374612517,1999-02-17,2024-10-20,Sousa,CE
2446,Benjamim,Fernandes,PF,benjamim.fernandes@ig.com.br,,42395817023,1989-08-13,2024-10-20,Ribeiro do Campo,MG
2551,Raquel,Oliveira,PF,raqueloliveira@terra.com.br,(11) 99588-6194,89510273686,1973-12-07,2024-10-20,Vargas,RJ
775,Clarice,Souza,PF,clarice21@terra.com.br,(11) 97291-9494,520.893.174-50,1974-08-08,2024-10-21,Garcia,RO
1518,Fernandes & Melo S/A,,PJ,fernandesm_@empresa.com.br,71951372824,96.742.531/0001-29,1964-10-12,2024-10-21,Silveira,AM
2372,Léo,da Cunha,PF,lo_dacunha@uol.com.br,+5561910858199,573.962.084-83,1991-04-23,2024-10-21,Leão de Santos,PB
3236,Maysa,da Cruz,PF,maysa1@bol.com.br,+5513948782090,93567142070,1958-05-25,2024-10-21,Cassiano do Sul,MG
3343,Vitor Hugo,Aparecida,PF,vitorhugo.aparecida@ig.com.br,(31) 91188-3033,54392618005,1959-09-03,2024-10-21,Nunes Paulista,PA
168,Luara,Rocha,PF,lrocha@terra.com.br,,591_873_420_14,1961-04-21,2024-10-22,Gomes do Amparo,PI
846,Raul,Gomes,PF,raul_gomes@hotmail.con,71942993662,261.709.385-95,1959-12-31,2024-10-22,Sá,MA
23,Eloah,Lima,PF,eloahlima@uol.com.br,13956232805,17264093840,2000-11-22,2024-10-23,Pereira de da Cruz,AP
303,João Felipe,Cunha,PF,analizvasconcelos@outlook.com,+5551937591022,917_562_483_46,1996-06-05,2024-10-23,da Conceição,PR
580,Alana,Aparecida,PF,alana_aparecida@bol.com.br,(31) 93924-1221,74681035262,1973-05-06,2024-10-23,da Costa,RR
756,Olívia,Novais,PF,olvia19@uol.com.br,+5561992107483,169_802_437_13,,2024-10-23,Macedo da Serra,RN
1266,Pietro,da Paz,PF,pietro_dapaz@outlook.com,41942428559,510_782_934_14,2004-09-29,2024-10-23,Oliveira Alegre,MS
1327,Catarina,Mendonça,PF,catarina_mendona@bol.com.br,51960158567,425.736.189-19,1975-06-20,2024-10-23,Garcia das Pedras,MG
1564,Bárbara,,PF,brbara@outlook.com,21944322356,705.263.981-59,2004-01-09,2024-10-23,Azevedo,GO
2252,Liz,Mendonça,PF,liz.mendona@hotmail.com,+5561917068182,401_569_378_75,1978-01-18,2024-10-23,Pacheco do Sul,MS
290,Vieira Comércio e Atacado Ltda.,,PJ,vieiracomr_@empresa.com.br,13994215581,61_974_530_0001_25,1977-12-11,2024-10-24,das Neves de Fonseca,GO
1441,Marcos Vinicius,Mendonça,PF,marcosviniciusmendona@uol.com.br,(13) 95733-9659,01562743961,1975-02-14,2024-10-24,Brito,MA
1643,Vitor,da Costa,PF,vitordacosta@bol.com.br,(61) 95039-3324,821.764.503-53,1992-07-24,2024-10-24,Vasconcelos,GO
1958,Fernanda,Peixoto,PF,fernanda78@gmail.com,,83469021740,1964-02-24,2024-10-24,Moura da Mata,ES
423,Distribuidora Cardoso EPP,,PJ,distribuid_@empresa.com.br,47946691746,08_793_621_0001_81,2002-06-25,2024-10-25,Pinto de Minas,MS
600,Castro Consultoria e Serviços ME,,PJ,castrocons_@comercio.net.br,47970949798,85_416_290_0001_01,1989-12-13,2024-10-25,Moura de Teixeira,AP
1249,Cecilia,Cavalcanti,PF,ccavalcanti@hotmail.com,47954915224,461.029.378-13,1983-03-02,2024-10-25,Costela,RS
2466,João Gabriel,Albuquerque,PF,jalbuquerque@hotmail.com,61945677838,17504389250,1959-03-12,2024-10-25,Pires,ES
2965,Lavínia,Fernandes,PF,lfernandes@terra.com.br,(51) 99257-7492,60743289196,1967-03-05,2024-10-25,Moraes da Mata,RN
94,João Felipe,Câmara,PF,joofelipe60@yahoo.com.br,51944936183,067_914_523_07,1989-01-03,2024-10-26,Aragão,SC
818,Dom,Nascimento,PF,dnascimento@ig.com.br,+5547957713561,459.836.021-60,1959-03-06,2024-10-26,Vargas de Goiás,AM
1326,Felipe,Siqueira,PF,felipe27@hotmail.com,71992098653,241.876.950-01,1994-09-27,2024-10-26,Borges de Vieira,SC
2789,Otávio,Aragão,PF,otvio_arago@yahoo.com.br,(13) 97724-8182,97846512382,1989-04-17,2024-10-26,Pereira,PA
238,Gustavo Henrique,Freitas,PF,gustavohenrique84@terra.com.br,31952396831,628_973_504_74,1981-01-07,2024-10-27,Moraes de Macedo,AC
1112,Brayan,Barros,PF,bbarros@terra.com.br,(21) 92820-9536,982_756_301_77,1963-04-03,2024-10-27,Aparecida da Mata,TO
2166,Davi Lucas,,PF,d@bol.com.br,61978187470,921_350_467_52,1989-08-20,2024-10-27,Barbosa do Amparo,PB
3244,Correia Informática e Atacado EI,,PJ,correiainf25@comercio.net.br,51923218033,15.748.902/0001-88,1999-05-02,2024-10-27,Siqueira,SE
3272,Francisco,Almeida,PF,franciscoalmeida@terra.com.br,,541.976.230-70,1967-12-31,2024-10-27,Andrade de Albuquerque,SC
516,Emilly,Freitas,PF,emilly68@uol.com.br,11913995689,941_258_730_97,1965-03-16,2024-10-28,Ribeiro da Mata,MG
1529,Antônio,Duarte,PF,antnio_duarte@gmail.com,21973426544,941_238_560_98,2003-11-10,2024-10-28,Cunha,MG
2123,Alice,Castro,PF,acastro@uol.com.br,71963279402,237_546_018_90,1965-04-26,2024-10-28,Viana das Pedras,RN
2340,Ravi,Castro,PF,ravi43@ig.com.br,(71) 95549-4342,51469387093,1969-07-24,2024-10-28,Aparecida,RO
2507,Otávio,Peixoto,PF,otvio63@outlook.com,61948485377,65031827912,1995-10-12,2024-10-28,Rodrigues,RO
3218,Ian,Carvalho,PF,iancarvalho@yahoo.com.br,+5521929863104,07582694392,1956-06-07,2024-10-28,Rezende,RR
3334,Mariah,Araújo,PF,mariah_arajo@hotmail.com,61948892555,23941086731,1979-01-10,2024-10-28,Duarte do Oeste,PI
130,Erick,Gonçalves,PF,egonalves@uol.com.br,(71) 97033-6198,926_850_314_05,1977-10-13,2024-10-29,Monteiro,AM
