id_cliente,nome,sobrenome,tipo,telefone,data_nascimento,data_cadastro,cidade,estado,cpf_cnpj_normalizado,email_valido,idade,dias_desde_cadastro,cpf_cnpj_mascarado,email_mascarado
663,João Pedro,Melo,PF,+5521984499032,,2024-09-21,Porto Paulista,DF,37619425080,True,,569,*********80,j***@outlook.com
916,Teixeira & Silveira ME,,PJ,21954787659,1992-06-30,2024-09-21,Duarte Grande,DF,12849635000147,True,33.0,569,************47,t***@empresa.com.br
972,Vargas Informática e Tecnologia S.A.,,PJ,(21) 99163-9110,1967-04-17,2024-09-21,Araújo,PB,75912630000131,True,59.0,569,************31,v***@empresa.com.br
1448,Juan,Costela,PF,+5541936554624,1998-11-08,2024-09-22,Carvalho,RO,68540379139,True,27.0,568,*********39,j***@uol.con.br
2229,Soluções Soares Ltda.,,PJ,(13) 97082-4432,1959-05-21,2024-09-22,Teixeira,PR,86475931000161,True,66.0,568,************61,s***@comercio.net.br
2839,Fernando,Cassiano,PF,51986474224,2004-11-06,2024-09-22,Rocha de Gomes,MG,60539218405,True,21.0,568,*********05,f***@outlook.com
473,Eloah,Vasconcelos,PF,+5541923442924,2000-02-18,2024-09-22,Rocha do Sul,AP,41092638750,True,26.0,568,*********50,e***@bol.com.br
1111,Maria Julia,Nogueira,PF,(47) 99713-8938,1991-08-27,2024-09-23,Marques,PB,29160735406,True,34.0,567,*********06,m***@gmail.com
1318,Sales & Saraiva S/A,,PJ,21912254083,1963-01-29,2024-09-23,Moreira da Praia,PI,54179063000186,True,63.0,567,************86,s***@comercio.net.br
1392,Larissa,Cunha,PF,+5531971684037,1965-12-31,2024-09-23,da Rosa,AC,57839102441,True,60.0,567,*********41,l***@hotmail.com
2306,Evelyn,das Neves,PF,,1962-05-09,2024-09-23,Pinto,SP,48215376053,True,63.0,567,*********53,e***@gmail.com
2913,Sistemas Castro EPP,,PJ,(41) 99335-2277,1993-04-11,2024-09-23,Oliveira,RJ,76932581000161,True,33.0,567,************61,s***@comercio.net.br
3419,Sara,Gonçalves,PF,(71) 93260-1869,1977-03-13,2024-09-23,Pereira de Melo,PE,53294876092,True,49.0,567,*********92,s***@outlook.com
3442,Anthony Gabriel,Brito,PF,61927335564,1963-08-30,2024-09-23,Albuquerque,DF,10682397512,True,62.0,567,*********12,a***@gmail.com
731,Souza & Associados EPP,,PJ,(11) 93531-4697,1984-02-08,2024-09-23,Costa,SC,49362801000196,True,42.0,567,************96,s***@empresa.com.br
1416,Ana Luiza,Novaes,PF,61913778129,1989-06-03,2024-09-24,Barbosa,RR,29316470552,True,36.0,566,*********52,a***@bol.com.br
1628,Luiz Henrique,Peixoto,PF,+5521926637362,1970-02-11,2024-09-24,da Rocha,PB,46905273856,True,56.0,566,*********56,l***@ig.com.br
1832,João Vitor,Sampaio,PF,+5551923427100,,2024-09-24,Ferreira,RO,09746231804,True,,566,*********04,j***@terra.com.br
2489,Júlia,Fernandes,PF,+5561957768111,2003-06-24,2024-09-24,Albuquerque Paulista,MS,30861754271,True,22.0,566,*********71,j***@ig.com.br
3143,Heloisa,Carvalho,PF,+5551959963948,1957-08-10,2024-09-24,Silveira de Minas,ES,03674582929,True,68.0,566,*********29,h***@hotmail.com
1307,Alexandre,Sá,PF,(61) 99481-8255,,2024-09-25,Ribeiro de Rocha,MS,04368712978,True,,565,*********78,a***@outlook.com
604,Renan,Cavalcanti,PF,(47) 98718-5660,1959-01-22,2024-09-25,Mendes,MA,01678935484,True,67.0,565,*********84,r***@gmail.com
910,Monteiro & Associados Ltda.,,PJ,+5541957761311,,2024-09-25,Carvalho,PR,24156870000112,True,,565,************12,m***@comercio.net.br
1821,Soluções Duarte EI,,PJ,,,2024-09-26,Moura,SC,68425971000117,True,,564,************17,s***@comercio.net.br
2156,Mathias,,PF,+5547989297407,2005-12-03,2024-09-26,Barros de Nunes,MA,90321785479,True,20.0,564,*********79,m***@hotmail.com
2683,Yuri,Martins,PF,+5561931165634,1974-12-06,2024-09-26,Castro,AP,41705968201,True,51.0,564,*********01,y***@gmail.com
2982,Correia Comércio e Sistemas EI,,PJ,+5571993584565,1957-11-30,2024-09-26,Gonçalves,MS,27945631000130,True,68.0,564,************30,c***@comercio.net.br
3108,Hadassa,Oliveira,PF,+5521989764818,1990-09-25,2024-09-26,Santos de Vargas,RJ,41520368771,True,35.0,564,*********71,h***@gmail.com
3470,João Vitor,Monteiro,PF,31912136196,1993-11-10,2024-09-26,Ferreira Alegre,RN,28654971002,True,32.0,564,*********02,j***@outlook.com
1123,Fernanda,Fernandes,PF,21918787965,1963-09-16,2024-09-27,Rodrigues,AP,79504123643,True,62.0,563,*********43,f***@outlook.com
2025,Natália,Gomes,PF,+5541959501875,1957-07-15,2024-09-27,Casa Grande das Pedras,PE,74195608384,True,68.0,563,*********84,n***@outlook.com
2544,Aurora,Araújo,PF,71911085148,2001-09-14,2024-09-27,da Conceição,AP,95013247616,True,24.0,563,*********16,a***@gmail.com
2066,Daniel,Câmara,PF,(41) 98783-3475,1970-12-04,2024-09-28,Siqueira,AL,83165204780,True,55.0,562,*********80,d***@yahoo.com.br
2289,Maria Eduarda,Martins,PF,,,2024-09-28,Monteiro,SP,63295401799,True,,562,*********99,m***@bol.com.br
3306,Danilo,Gomes,PF,+5513917554747,1956-09-08,2024-09-28,Lima,SP,05364789101,True,69.0,562,*********01,d***@uol.com.br
792,Lucas Gabriel,Moura,PF,(61) 99435-4163,1997-09-09,2024-09-28,Carvalho,DF,92047651867,True,28.0,562,*********67,l***@outlook.com
954,Emanuel,Siqueira,PF,31968073654,1999-08-22,2024-09-28,Lima,RO,03751264817,True,26.0,562,*********17,e***@hotmail.com
1943,Maria Alice,Lima,PF,+5531927625338,2000-07-06,2024-09-29,Montenegro das Flores,MS,57243680135,True,25.0,561,*********35,m***@bol.com.br
2159,João Lucas,da Rosa,PF,+5541981612544,,2024-09-29,Oliveira,AP,65293407856,True,,561,*********56,j***@bol.com.br
266,Maria Fernanda,Cassiano,PF,+5531998862024,1962-04-10,2024-09-29,Sales,BA,21396074570,True,64.0,561,*********70,m***@yahoo.com.br
487,Souza & Miranda ME,,PJ,+5511959332917,2003-10-24,2024-09-29,Aragão,MG,21085643000155,True,22.0,561,************55,s***@empresa.com.br
1694,Melo Distribuidora e Distribuidora EIRELI,,PJ,(31) 92847-8970,,2024-09-30,Câmara,TO,87462135000157,True,,560,************57,m***@empresa.com.br
2017,Heitor,Ramos,PF,(51) 97567-8380,1982-11-21,2024-09-30,Alves,RN,62580139451,True,43.0,560,*********51,h***@uol.com.br
2353,Ferreira & Associados EI,,PJ,(13) 94812-3718,1990-08-16,2024-09-30,Câmara,ES,42019635000180,True,35.0,560,************80,f***@empresa.com.br
2820,Araújo & Associados S.A.,,PJ,(71) 99820-9214,1959-03-16,2024-09-30,Sousa do Amparo,DF,71298035000105,True,67.0,560,************05,a***@empresa.com.br
3432,Brayan,Porto,PF,21987163221,1982-02-22,2024-09-30,Cunha,RR,18673240590,True,44.0,560,*********90,b***@outlook.com
586,Gabriela,Câmara,PF,,1975-08-22,2024-09-30,Lima de Ribeiro,GO,63709548292,True,50.0,560,*********92,m***@hotmail.com
1012,Maria Laura,Castro,PF,(61) 92543-2086,1970-07-21,2024-10-01,Cassiano,PA,79584362038,True,55.0,559,*********38,m***@terra.com.br
1411,Luiz Henrique,Porto,PF,41967092984,1983-11-01,2024-10-01,Mendes,SE,72380951659,True,42.0,559,*********59,l***@hotmail.com
1834,Heloísa,Abreu,PF,41933534693,2000-03-26,2024-10-01,Costela,AP,78092164576,True,26.0,559,*********76,h***@gmail.com
2074,Pinheiro & Gonçalves EI,,PJ,+5551975047490,1973-09-07,2024-10-01,Pacheco de Minas,RJ,72810356000100,True,52.0,559,************00,p***@empresa.com.br
1714,Levi,Vargas,PF,+5551917917484,1987-11-26,2024-10-02,Nogueira do Amparo,CE,61980352470,True,38.0,558,*********70,l***@uol.com.br
179,Maria Helena,Silva,PF,(41) 95295-4129,1985-11-03,2024-10-02,Fonseca,PB,67483520965,True,40.0,558,*********65,m***@uol.com.br
1904,Vitor Hugo,Albuquerque,PF,71962773083,,2024-10-02,da Luz,RN,01326859730,True,,558,*********30,v***@bol.com.br
2467,Fonseca & Pinheiro S.A.,,PJ,(13) 98814-1874,1994-12-02,2024-10-02,Farias,MT,32710456000131,True,31.0,558,************31,f***@empresa.com.br
2788,Cauê,Santos,PF,+5551965312065,1989-10-27,2024-10-02,Borges,PI,80357192460,True,36.0,558,*********60,c***@ig.com.br
2882,Sara,Rios,PF,11983413724,1977-03-05,2024-10-02,Silveira,PR,65823147007,True,49.0,558,*********07,s***@hotmail.com
3227,Luan,Lopes,PF,47957032513,1970-06-15,2024-10-02,Cavalcanti,SC,69457032829,True,55.0,558,*********29,l***@gmail.com
497,João Miguel,Caldeira,PF,11966778504,1958-05-04,2024-10-02,Cassiano da Prata,MG,58273061930,True,67.0,558,*********30,r***@terra.com.br
889,Pietra,da Rocha,PF,(31) 91963-2154,,2024-10-02,Rezende,TO,25130749634,True,,558,*********34,p***@ig.com.br
1210,Maria Laura,da Paz,PF,+5547978186088,1964-08-10,2024-10-03,Caldeira Verde,PI,36482590160,True,61.0,557,*********60,l***@outlook.com
2630,Maria Helena,Cardoso,PF,47970053867,1984-07-04,2024-10-03,Sousa,RN,36870125490,True,41.0,557,*********90,m***@hotmail.com
275,Bento,da Cruz,PF,,1986-05-27,2024-10-03,Caldeira de Moraes,MT,91803576448,True,39.0,557,*********48,b***@terra.com.br
3035,Ester,Pires,PF,(41) 95451-3788,1956-09-19,2024-10-03,Abreu da Serra,RN,34821905779,True,69.0,557,*********79,e***@outlook.com
3212,Maria Luísa,Costela,PF,(71) 98929-7743,2006-07-19,2024-10-03,Freitas,CE,25493768038,True,19.0,557,*********38,m***@gmail.com
385,Moraes & Moraes ME,,PJ,(11) 98421-2420,2008-02-11,2024-10-03,Nascimento das Flores,MA,60835941000177,True,18.0,557,************77,m***@empresa.com.br
794,Luan,Barbosa,PF,+5521916741999,1966-09-17,2024-10-03,Guerra,AL,89216043750,True,59.0,557,*********50,l***@gmail.com
1543,Henrique,Pereira,PF,+5547990939996,1994-07-28,2024-10-04,Gonçalves,RJ,36871245928,True,31.0,556,*********28,h***@bol.com.br
1846,Liz,Moreira,PF,,1986-04-21,2024-10-04,Almeida da Prata,CE,04739861240,True,40.0,556,*********40,l***@gmail.com
2662,Emilly,Cavalcanti,PF,31921089855,,2024-10-04,Sales Verde,RS,54298761355,True,,556,*********55,e***@bol.com.br
546,Brenda,Caldeira,PF,13945127043,1975-02-15,2024-10-04,Fonseca de Pacheco,MA,68793012586,True,51.0,556,*********86,b***@ig.com.br
939,Manuella,Casa Grande,PF,13973212878,1969-03-20,2024-10-04,Nunes,SC,31826905740,True,57.0,556,*********40,m***@hotmail.com
966,Natália,Souza,PF,31957361055,1990-05-09,2024-10-04,Pastor do Galho,AP,62591340889,True,35.0,556,*********89,n***@ig.com.br
1047,Theodoro,Cardoso,PF,+5513959739125,1988-01-03,2024-10-05,Brito Verde,RJ,14570836208,True,38.0,555,*********08,t***@hotmail.com
2612,Samuel,Viana,PF,41979156107,1997-02-04,2024-10-05,Costa,AP,19287354014,True,29.0,555,*********14,s***@ig.com.br
58,Maria Cecília,Nogueira,PF,(61) 95538-5768,1961-08-13,2024-10-05,Alves do Campo,RS,65941283709,True,64.0,555,*********09,m***@yahoo.com.br
599,Maria Laura,Lopes,PF,51970927187,1974-04-15,2024-10-05,Farias de Albuquerque,SC,42607183987,True,52.0,555,*********87,m***@hotmail.com
1560,Vitor,Rocha,PF,,,2024-10-06,Nunes,RN,71563420961,True,,554,*********61,v***@terra.com.br
1980,Ana Lívia,Oliveira,PF,11913633924,,2024-10-06,Cunha,SE,46958207300,True,,554,*********00,a***@bol.com.br
2046,Théo,Sales,PF,21981847705,1962-10-07,2024-10-06,Cardoso,CE,58764190366,True,63.0,554,*********66,t***@uol.com.br
366,Importadora Gonçalves Ltda.,,PJ,51956948599,1974-04-19,2024-10-06,da Conceição de Duarte,CE,25037468000181,True,52.0,554,************81,i***@comercio.net.br
1923,Maya,da Mota,PF,41952838415,1984-01-31,2024-10-07,Macedo,ES,51926408730,True,42.0,553,*********30,m***@ig.com.br
3332,Isaque,Santos,PF,41943215945,2003-08-31,2024-10-07,Machado da Praia,RJ,01764392850,True,22.0,553,*********50,i***@outlook.com
3453,Ana Liz,Cirino,PF,61995502684,1994-08-27,2024-10-07,Farias da Serra,TO,81530294797,True,31.0,553,*********97,a***@terra.com.br
1968,Dias & Fernandes S/S,,PJ,21976454157,1973-08-22,2024-10-08,Martins,RO,12436875000110,True,52.0,552,************10,d***@comercio.net.br
2150,Fernanda,Moreira,PF,+5547981071729,1979-02-24,2024-10-08,Cirino Grande,PR,09871324588,True,47.0,552,*********88,f***@hotmail.com
2598,Sophia,Viana,PF,+5561995222239,1970-10-25,2024-10-08,das Neves da Praia,MA,94253187609,True,55.0,552,*********09,s***@hotmail.com
17,Cunha & Ribeiro EPP,,PJ,(13) 94275-9624,1985-08-28,2024-10-09,Freitas do Sul,CE,84562731000110,True,40.0,551,************10,c***@empresa.com.br
1751,Arthur Gabriel,das Neves,PF,+5551941709168,,2024-10-09,Oliveira,DF,26758913040,True,,551,*********40,a***@hotmail.com
684,Samuel,Vieira,PF,51949415224,1976-03-30,2024-10-09,Duarte da Prata,RO,43218907560,True,50.0,551,*********60,s***@gmail.com
1108,Santos Distribuidora e Importadora Ltda.,,PJ,+5541921132661,1981-11-24,2024-10-10,da Costa de da Cruz,MT,62053471000115,True,44.0,550,************15,s***@empresa.com.br
1530,Vicente,Cardoso,PF,(31) 99356-7872,,2024-10-10,Peixoto de Cardoso,PA,85491237655,True,,550,*********55,v***@hotmail.com
1839,Benjamim,Dias,PF,+5541997286493,1991-09-09,2024-10-10,Borges,ES,82140367987,True,34.0,550,*********87,e***@gmail.com
1942,Luiz Felipe,Siqueira,PF,11985803830,,2024-10-10,Campos,PE,57264318982,True,,550,*********82,l***@bol.com.br
2095,Theodoro,Rodrigues,PF,(61) 99095-2323,,2024-10-10,da Mata de Goiás,TO,60142987387,True,,550,*********87,t***@bol.com.br
2322,Allana,da Conceição,PF,+5547966096343,1981-09-09,2024-10-10,Ferreira Grande,SP,09473568193,True,44.0,550,*********93,a***@ig.com.br
2533,Eloá,Fonseca,PF,13929517630,1961-05-08,2024-10-10,Campos,RR,53401269780,True,64.0,550,*********80,e***@uol.com.br
433,Benjamim,da Paz,PF,(71) 92640-9070,1982-09-09,2024-10-10,Silva,SC,36102985451,True,43.0,550,*********51,b***@bol.com.br
1166,Ian,Andrade,PF,+5513964099729,1978-08-16,2024-10-11,Câmara do Campo,CE,05972816377,True,47.0,549,*********77,i***@bol.com.br
139,Ana Julia,Rios,PF,+5551963129910,1969-02-14,2024-10-11,Nogueira,SP,35891062712,True,57.0,549,*********12,a***@outlook.com
2080,Dom,Nascimento,PF,13997556111,1977-04-10,2024-10-11,Pacheco de Silva,RS,16948235042,True,49.0,549,*********42,d***@bol.com.br
2342,Leonardo,Sales,PF,13953637793,1966-11-19,2024-10-11,Viana,PE,21473509661,True,59.0,549,*********61,l***@hotmail.com
1631,Alice,da Cruz,PF,51945503826,1981-05-16,2024-10-12,Cassiano do Campo,RR,17526094849,True,44.0,548,*********49,a***@terra.com.br
2028,Lorena,Camargo,PF,+5547963886606,1959-12-23,2024-10-12,Costa dos Dourados,RN,64783912050,True,66.0,548,*********50,l***@terra.com.br
2421,Natália,Souza,PF,61961313244,1995-09-04,2024-10-12,Freitas,AC,27485361937,True,30.0,548,*********37,n***@gmail.com
2657,Benício,Gonçalves,PF,(41) 99942-9213,2001-06-05,2024-10-12,das Neves da Mata,AM,26034519799,True,24.0,548,*********99,b***@uol.com.br
3327,Ribeiro & Associados EPP,,PJ,(51) 94920-9905,1984-12-21,2024-10-12,Novais,PI,95701483000168,True,41.0,548,************68,r***@comercio.net.br
629,Luara,Borges,PF,13974885216,1972-04-21,2024-10-12,Costa,PR,74329518023,True,54.0,548,*********23,l***@ig.com.br
686,Clara,Andrade,PF,47983734643,1983-01-10,2024-10-12,da Mata Grande,MT,12750896401,True,43.0,548,*********01,c***@outlook.com
2589,Fernandes & Ferreira EIRELI,,PJ,51960534797,1982-12-23,2024-10-13,Pinto,SE,31246780000188,True,43.0,547,************88,f***@comercio.net.br
2866,Eduardo,Leão,PF,(71) 91573-9622,1968-07-07,2024-10-13,Alves da Serra,CE,75983260103,True,57.0,547,*********03,e***@bol.com.br
781,Maria Laura,Siqueira,PF,(13) 91529-4985,1996-06-01,2024-10-13,Castro dos Dourados,RN,06591782303,True,29.0,547,*********03,m***@hotmail.com
1211,Sara,Pires,PF,+5561940461911,1983-07-24,2024-10-14,Fernandes,MA,67504198366,True,42.0,546,*********66,s***@outlook.com
1584,Maria Cecília,Pastor,PF,+5531986426379,1987-02-10,2024-10-14,Costela,TO,54203978629,True,39.0,546,*********29,m***@hotmail.com
1804,Zoe,Aragão,PF,+5513998759321,1990-07-23,2024-10-14,Rodrigues,AP,03687145271,True,35.0,546,*********71,z***@yahoo.com.br
2281,Camargo Atacado e Tecnologia S/S,,PJ,(51) 92940-6337,,2024-10-14,Santos do Amparo,PB,63245178000112,True,,546,************12,c***@empresa.com.br
2748,Lívia,Ribeiro,PF,13978287216,1968-04-06,2024-10-14,da Paz Verde,RS,80937642169,True,58.0,546,*********69,l***@terra.com.br
3365,Thales,Correia,PF,(31) 95495-2044,1960-02-19,2024-10-14,Borges,RR,26958704185,True,66.0,546,*********85,t***@ig.com.br
1101,Théo,Gonçalves,PF,+5551968488865,2006-08-20,2024-10-15,da Cunha de Rodrigues,PR,23580197630,True,19.0,545,*********30,t***@yahoo.com.br
1154,Sabrina,Mendonça,PF,(13) 93588-7198,1959-12-01,2024-10-15,Araújo Alegre,CE,83716490539,True,66.0,545,*********39,s***@bol.com.br
1613,Enzo,Moreira,PF,,1966-06-28,2024-10-15,Sales,PA,69287504300,True,59.0,545,*********00,e***@bol.com.br
2154,Ana Júlia,,PF,+5541981309545,1991-07-26,2024-10-15,Campos do Sul,PI,54910387684,True,34.0,545,*********84,a***@bol.com.br
2567,Apollo,Novais,PF,+5521934948905,1972-04-04,2024-10-15,Garcia,PR,71630825417,True,54.0,545,*********17,a***@terra.com.br
511,Raquel,Fonseca,PF,+5521964383179,1969-12-22,2024-10-15,Cardoso,PI,80463521951,True,56.0,545,*********51,r***@bol.com.br
718,Ramos Distribuidora e Informática ME,,PJ,+5571952164978,1999-11-10,2024-10-15,Santos,BA,82495370000101,True,26.0,545,************01,r***@empresa.com.br
893,Cauê,Andrade,PF,+5571931298181,,2024-10-15,Vasconcelos Verde,RN,37425916061,True,,545,*********61,c***@ig.com.br
155,Mariana,da Mata,PF,21959107703,1988-07-04,2024-10-16,Ramos,RO,89170465258,True,37.0,544,*********58,m***@terra.com.br
185,Diogo,Correia,PF,+5561982127117,1992-02-08,2024-10-16,Pastor,PR,84165023906,True,34.0,544,*********06,d***@uol.com.br
2076,Catarina,Carvalho,PF,11978916646,2000-07-18,2024-10-16,Porto,CE,37621049561,True,25.0,544,*********61,c***@outlook.com
2808,Gonçalves & Sales EI,,PJ,,,2024-10-16,Ribeiro das Pedras,SP,70431598000159,True,,544,************59,g***@empresa.com.br
3140,Clarice,Ferreira,PF,(21) 95260-1533,1986-03-28,2024-10-16,Siqueira do Norte,GO,40853791600,True,40.0,544,*********00,c***@ig.com.br
3364,João Guilherme,da Rosa,PF,61931414908,1995-04-08,2024-10-16,Teixeira de Goiás,PB,34826905106,True,31.0,544,*********06,j***@hotmail.com
3369,Evelyn,Albuquerque,PF,71955637171,1964-05-21,2024-10-16,da Costa da Serra,AC,65748209101,True,61.0,544,*********01,e***@hotmail.com
3489,Samuel,Andrade,PF,+5531979811320,1979-05-17,2024-10-16,Viana,SP,34085167901,True,46.0,544,*********01,s***@bol.com.br
1900,Giovanna,Lopes,PF,(61) 92271-5237,1968-03-04,2024-10-17,Pastor,PB,64102389750,True,58.0,543,*********50,g***@yahoo.com.br
2020,Clara,Macedo,PF,41982252693,1965-01-01,2024-10-17,Mendes da Prata,RN,48901625342,True,61.0,543,*********42,c***@hotmail.com
3002,Fernando,Sá,PF,+5541976728987,1960-12-05,2024-10-17,Carvalho da Serra,SP,30476952107,True,65.0,543,*********07,f***@hotmail.com
999,Emanuelly,Santos,PF,(13) 95324-6495,1998-11-25,2024-10-17,Vieira,MG,51306978475,True,27.0,543,*********75,e***@gmail.com
1726,Enrico,Rezende,PF,+5541992972043,1962-06-28,2024-10-18,Vasconcelos,TO,58637902456,True,63.0,542,*********56,e***@uol.com.br
2001,Pedro,Leão,PF,(13) 94019-6164,2002-01-20,2024-10-18,Nunes do Galho,PA,89264507167,True,24.0,542,*********67,p***@bol.com.br
2197,Ferreira & Fernandes ME,,PJ,41918587596,1981-06-22,2024-10-18,Sousa,RO,85962307000126,True,44.0,542,************26,f***@comercio.net.br
2658,Farias Informática e Serviços S.A.,,PJ,51980941881,1974-02-08,2024-10-18,Fogaça,AL,87016354000102,True,52.0,542,************02,f***@empresa.com.br
2705,Brenda,Sousa,PF,(21) 93480-3236,1969-02-21,2024-10-18,Costa da Mata,AM,27586401985,True,57.0,542,*********85,b***@ig.com.br
2955,Isaque,Nunes,PF,+5511931391832,,2024-10-18,Santos,SC,24317590832,True,,542,*********32,i***@uol.com.br
2987,João Lucas,Ramos,PF,47990886473,1973-02-06,2024-10-18,Ferreira do Norte,RS,57821036471,True,53.0,542,*********71,j***@gmail.com
2995,Diego,Oliveira,PF,(71) 96649-5419,1989-10-20,2024-10-18,Jesus dos Dourados,MA,61458273008,True,36.0,542,*********08,d***@yahoo.com.br
1140,Mariana,Oliveira,PF,+5521989223391,,2024-10-19,da Luz do Oeste,PR,62317459025,True,,541,*********25,m***@uol.com.br
1940,Borges & Santos S.A.,,PJ,(11) 91428-3939,1984-09-04,2024-10-19,Casa Grande,SP,30768512000163,True,41.0,541,************63,b***@comercio.net.br
2214,Joana,Nogueira,PF,61952502259,,2024-10-19,Sousa,PE,82351960777,True,,541,*********77,j***@uol.com.br
2365,Elisa,Araújo,PF,(71) 96473-4506,1979-11-24,2024-10-19,Porto,RN,46921738078,True,46.0,541,*********78,e***@gmail.com
2606,Eduardo,Azevedo,PF,+5521926349703,1958-02-04,2024-10-19,Caldeira,PI,95301674234,True,68.0,541,*********34,e***@ig.com.br
3067,Catarina,Gomes,PF,61996597630,,2024-10-19,da Cunha,PB,74851206976,True,,541,*********76,c***@terra.com.br
798,Eduarda,Garcia,PF,(21) 92499-4479,1996-11-21,2024-10-19,Rios,PI,24316780913,True,29.0,541,*********13,e***@outlook.com
1045,Garcia & Teixeira EPP,,PJ,21978169370,1969-01-28,2024-10-20,Porto das Pedras,RO,09658712000177,True,57.0,540,************77,g***@comercio.net.br
1064,Olívia,Monteiro,PF,(21) 94393-1242,1980-03-16,2024-10-20,Farias,PE,64538291005,True,46.0,540,*********05,o***@uol.com.br
1100,Lucca,Araújo,PF,+5547998328123,,2024-10-20,Pires,PR,21457036916,True,,540,*********16,l***@uol.com.br
1197,Alícia,Sales,PF,51929863751,,2024-10-20,da Mata de Barros,SE,93826571002,True,,540,*********02,a***@bol.com.br
1348,Renan,Fernandes,PF,,1960-04-23,2024-10-20,Oliveira da Mata,AL,91425087388,True,66.0,540,*********88,r***@hotmail.com
1767,Liam,Freitas,PF,(13) 92568-3957,1971-02-04,2024-10-20,Rocha,RS,25367401880,True,55.0,540,*********80,l***@hotmail.com
